28;"Garrett Grolemund";"Data Visualization cheatsheet, plus Spanish translations";"
    
    
    
    
    
      
        
          
      
    
    We’ve added a new cheatsheet to our collection. Data Visualization with ggplot2 describes how to build a plot with ggplot2 and the grammar of graphics. You will find helpful reminders of how to use:
 geoms
 stats
 scales
 coordinate systems
 facets
 position adjustments
 legends, and
 themes
  The cheatsheet also documents tips on zooming.
Download the cheatsheet here.
Bonus - Frans van Dunné of Innovate Online has provided Spanish translations of the Data Wrangling, R Markdown, Shiny, and Package Development cheatsheets.
    Read more →
  "
29;"Hadley Wickham";"ggplot2 2.2.0 coming soon!";"
    
    
    
    
    
      
        
          
      
    
    I’m planning to release ggplot2 2.2.0 in early November. In preparation, I’d like to announce that a release candidate is now available: version 2.1.0.9001. Please try it out, and file an issue on GitHub if you discover any problems. I hope we can find and fix any major issues before the official release.
Install the pre-release version with:
# install.packages(""devtools"") devtools::install_github(""hadley/ggplot2"")  If you discover a major bug that breaks your plots, please file a minimal reprex, and then roll back to the released version with:
    Read more →
  "
29;"RStudio Team";"sparklyr — R interface for Apache Spark";"
    
    
    
    
    
      
        
          
      
    
    We’re excited today to announce sparklyr, a new package that provides an interface between R and Apache Spark.
Over the past couple of years we’ve heard time and time again that people want a native dplyr interface to Spark, so we built one! sparklyr also provides interfaces to Spark’s distributed machine learning algorithms and much more. Highlights include:
 Interactively manipulate Spark data using both dplyr and SQL (via DBI).
    Read more →
  "
29;"Joe Cheng";"Shiny Server (Pro) 1.4.6";"
    
    
    
    
    
      
    
    We’ve just released Shiny Server and Shiny Server Pro 1.4.6. Relative to 1.4.2, our previously blogged-about version, the 1.4.6 release primarily includes bug fixes, and mitigations for low-severity security issues found by penetration testing. The full list of changes is after the jump.
If you’re running a Shiny Server Pro release that is older than 1.4.3 and are configured to use SSL/TLS, it’s especially important that you upgrade, as the versions of Node.
    Read more →
  "
29;"Hadley Wickham";"lubridate 1.6.0";"
    
    
    
    
    
      
    
    I am pleased to announced lubridate 1.6.0. Lubridate is designed to make working with dates and times as pleasant as possible, and is maintained by Vitalie Spinu. You can install the latest version with:
install.packages(""lubridate"")  This release includes a range of bug fixes and minor improvements. Some highlights from this release include:
 period() and duration() constructors now accept character strings and allow a very flexible specification of timespans:  period(""3H 2M 1S"") #> [1] ""3H 2M 1S"" duration(""3 hours, 2 mins, 1 secs"") #> [1] ""10921s (~3.
    Read more →
  "
29;"Hadley Wickham";"tidyverse 1.0.0";"
    
    
    
    
    
      
    
    The tidyverse is a set of packages that work in harmony because they share common data representations and API design. The tidyverse package is designed to make it easy to install and load core packages from the tidyverse in a single command.
The best place to learn about all the packages in the tidyverse and how they fit together is R for Data Science. Expect to hear more about the tidyverse in the coming months as I work on improved package websites, making citation easier, and providing a common home for discussions about data analysis with the tidyverse.
    Read more →
  "
29;"Winston Chang";"Shiny 0.14";"
    
    
    
    
    
      
        
          
      
    
    A new Shiny release is upon us! There are many new exciting features, bug fixes, and library updates. We’ll just highlight the most important changes here, but you can browse through the full changelog for details. This will likely be the last release before shiny 1.0, so get out your party hats!
To install it, you can just run:
install.packages(""shiny"")  Bookmarkable state Shiny now supports bookmarkable state: users can save the state of an application and get a URL which will restore the application with that state.
    Read more →
  "
29;"Hadley Wickham";"forcats 0.1.0 ";"
    
    
    
    
    
      
        
          
      
    
    I’m excited to announce forcats, a new package for categorical variables, or factors. Factors have a bad rap in R because they often turn up when you don’t want them. That’s because historically, factors were more convenient than character vectors, as discussed in stringsAsFactors: An unauthorized biography by Roger Peng, and stringsAsFactors =  by Thomas Lumley.
If you use packages from the tidyverse (like tibble and readr) you don’t need to worry about getting factors when you don’t want them.
    Read more →
  "
29;"Hadley Wickham";"tibble 1.2.0";"
    
    
    
    
    
      
    
    We’re proud to announce version 1.2.0 of the tibble package. Tibbles are a modern reimagining of the data frame, keeping what time has shown to be effective, and throwing out what is not. Grab the latest version with:
install.packages(""tibble"")  This is mostly a maintenance release, with the following major changes:
 More options for adding individual rows and (new!) columns
 Improved function names
 Minor tweaks to the output
    Read more →
  "
29;"Hadley Wickham";"stringr 1.1.0";"
    
    
    
    
    
      
    
    I’m pleased to announce version 1.1.0 of stringr. stringr makes string manipulation easier by using consistent function and argument names, and eliminating options that you don’t need 95% of the time. To get started with stringr, check out the strings chapter in R for data science. Install it with:
install.packages(""stringr"")  This release is mostly bug fixes, but there are a couple of new features you might care out.
 There are three new datasets, fruit, words and sentences, to help you practice your regular expression skills:  str_subset(fruit, ""(.
    Read more →
  "
29;"Roger Oberg";"Final Call: Hadley Wickham's Master R Workshop September 12 and 13 in NYC";"
    
    
    
    
    
      
    
    Want to Master R? There’s no better time or place if you’re within an easy train, plane, automobile ride or a short jog of Hadley Wickham’s workshop on September 12th and 13th at the AMA Conference Center in New York City.
Register here: https://www.eventbrite.com/e/master-r-developer-workshop-new-york-city-tickets-21347014495
As of today, there are just 20+ seats left. Discounts are still available for academics (students or faculty) and for 5 or more attendees from any organization.
    Read more →
  "
30;"Garrett Grolemund";"New Shiny cheat sheet and video tutorial";"
    
    
    
    
    
      
        
          
      
    
    We’ve added two new tools that make it even easier to learn Shiny.
Video tutorial The How to Start with Shiny training video provides a new way to teach yourself Shiny. The video covers everything you need to know to build your own Shiny apps. You’ll learn:
 The architecture of a Shiny app
 A template for making apps quickly
 The basics of building Shiny apps
 How to add sliders, drop down menus, buttons, and more to your apps
    Read more →
  "
30;"Joe Cheng";"Shiny 0.12: Interactive Plots with ggplot2";"
    
    
    
    
    
      
        
          
      
    
    Shiny 0.12 has been released to CRAN!
Compared to version 0.11.1, the major changes are:
 Interactive plots with base graphics and ggplot2
 Switch from RJSONIO to jsonlite
  For a full list of changes and bugfixes in this version, see the NEWS file.
To install the new version of Shiny, run:
install.packages(c(""shiny"", ""htmlwidgets""))  htmlwidgets is not required, but shiny 0.12 will not work with older versions of htmlwidgets, so it’s a good idea to install a fresh copy along with Shiny.
    Read more →
  "
30;"Roger Oberg";"Hadley Wickham's Master R Developer Workshop - Washington DC registration is open";"
    
    
    
    
    
      
    
    “Master” R in Washington DC this September!
Join RStudio Chief Data Scientist Hadley Wickham at the AMA – Executive Conference Center in Arlington, VA on September 14 and 15, 2015 for this rare opportunity to learn from one of the R community’s most popular and innovative authors and package developers.
It will be at least another year before Hadley returns to teach his class on the East Coast, so don’t miss this opportunity to learn from him in person.
    Read more →
  "
30;"Hadley Wickham";"testthat 0.10.0";"
    
    
    
    
    
      
    
    testthat 0.10.0 is now available on CRAN. Testthat makes it easy to turn the informal testing that you’re already doing into formal automated tests. Learn more at http://r-pkgs.had.co.nz/tests.html. Install the latest version with:
install.packages(""testthat"")  There are four big changes in this release:
 test_check() uses a new reporter specifically designed for R CMD check. It displays a summary at the end of the tests, designed to be <13 lines long so test failures in R CMD check display are as useful as possible.
    Read more →
  "
30;"Garrett Grolemund";"SparkR preview by Vincent Warmerdam";"
    
    
    
    
    
      
    
    This is a guest post by Vincent Warmerdam of koaning.io.
SparkR preview in Rstudio Apache Spark is the hip new technology on the block. It allows you to write scripts in a functional style and the technology behind it will allow you to run iterative tasks very quickly on a cluster of machines. It’s benchmarked to be quicker than hadoop for most machine learning use cases (by a factor between 10-100) and soon Spark will also have support for the R language.
    Read more →
  "
30;"RStudio Team";"New Version of RStudio (v0.99) Available Now";"
    
    
    
    
    
      
        
          
      
    
    We’re pleased to announce that the final version of RStudio v0.99 is available for download now. Highlights of the release include:
 A new data viewer with support for large datasets, filtering, searching, and sorting.
 Complete overhaul of R code completion with many new features and capabilities.
 The source editor now provides code diagnostics (errors, warnings, etc.) as you work.
 User customizable code snippets for automating common editing tasks.
    Read more →
  "
30;"Tareef Kawaf";"Hadley Wickham Master R Developer Workshop in Chicago – Space Limited";"
    
    
    
    
    
      
        
          
      
    
    Join RStudio Chief Data Scientist Hadley Wickham at the University of Illinois at Chicago, on Wednesday May 27th & 28th for this rare opportunity to learn from one of the R community’s most popular and innovative authors and package developers.
As of this post, the workshop is two-thirds sold out. If you’re in or near Chicago and want to boost your R programming skills, this is Hadley’s only Central US public workshop planned for 2015.
    Read more →
  "
30;"Hadley Wickham";"devtools 1.8.0";"
    
    
    
    
    
      
    
    Devtools 1.8 is now available on CRAN. Devtools makes it so easy to build a package that it becomes your default way to organise code, data and documentation. You can learn more about developing packages at http://r-pkgs.had.co.nz/.
Get the latest version of devtools with:
install.packages(""devtools"")  There are three main improvements:
 More helpers to get you up and running with package development as quickly as possible.
 Better tools for package installation (including checking that all dependencies are up to date).
    Read more →
  "
30;"Kevin Ushey";"RStudio v0.99 Preview: More Editor Enhancements";"
    
    
    
    
    
      
        
          
      
    
    We’ve blogged previously about various improvements we’ve made to the source editor in RStudio v0.99 including enhanced code completion, snippets, diagnostics, and an improved Vim mode. Besides these larger scale features we’ve made lots of smaller improvements that we also wanted to highlight. You can try out all of these features now in the RStudio v0.99 preview release.
Multiple Cursors You can now create and use multiple cursors within RStudio.
    Read more →
  "
30;"Hadley Wickham";"stringr 1.0.0";"
    
    
    
    
    
      
    
    I’m very excited to announce the 1.0.0 release of the stringr package. If you haven’t heard of stringr before, it makes string manipulation easier by:
 Using consistent function and argument names: all functions start with str_, and the first argument is always the input string This makes stringr easier to learn and easy to use with the pipe.
 Eliminating options that you don’t need 95% of the time.
    Read more →
  "
31;"Hadley Wickham";"tidyr 0.6.0";"
    
    
    
    
    
      
    
    I’m pleased to announce tidyr 0.6.0. tidyr makes it easy to “tidy” your data, storing it in a consistent form so that it’s easy to manipulate, visualise and model. Tidy data has a simple convention: put variables in the columns and observations in the rows. You can learn more about it in the tidy data vignette. Install it with:
install.packages(""tidyr"")  I mostly released this version to bundle up a number of small tweaks needed for R for Data Science.
    Read more →
  "
31;"Yihui Xie";"A New Version of DT (0.2) on CRAN";"
    
    
    
    
    
      
    
    The R packageDT v0.2 is on CRAN now. You may install it from CRAN via install.packages('DT') or update your R packages if you have already installed it before. It has been over a year since the last CRAN release of DT, and there have been a lot of changes in both DT and the upstream DataTables library. You may read the release notes to know all changes, and we want to highlight two major changes here:
    Read more →
  "
31;"Hadley Wickham";"readr 1.0.0";"
    
    
    
    
    
      
    
    readr 1.0.0 is now available on CRAN. readr makes it easy to read many types of rectangular data, including csv, tsv and fixed width files. Compared to base equivalents like read.csv(), readr is much faster and gives more convenient output: it never converts strings to factors, can parse date/times, and it doesn’t munge the column names. Install the latest version with:
install.packages(""readr"")  Releasing a version 1.0.0 was a deliberate choice to reflect the maturity and stability and readr, thanks largely to work by Jim Hester.
    Read more →
  "
31;"Roger Oberg";"Don't miss Hadley Wickham's Master R Workshop September 12 and 13 in NYC";"
    
    
    
    
    
      
    
    New York City is a wonderful place to be most of the time but especially in September!
If you live or work in the city or just want a good business reason to visit, consider joining RStudio Chief Data Scientist Hadley Wickham in the heart of Manhattan on September 12th and 13th, just by Times Square at the AMA Conference Center. It’s a rare opportunity to learn from one of the R community’s most popular and innovative authors and package developers.
    Read more →
  "
31;"Roger Oberg";"Discover R and RStudio at JSM 2016 Chicago!";"
    
    
    
    
    
      
    
    The JSM conference in Chicago, July 31 thru August 4, 2016, is one of the largest to be found on statistics, with many terrific talks for R users. We’ve listed some of the sessions that we’re particularly excited about below. These include talks from RStudio employees, like Hadley Wickham, Yihui Xie, Mine Cetinkaya-Rundel, Garrett Grolemund, and Joe Cheng, but also include a bunch of other talks about R that we think look interesting.
    Read more →
  "
31;"Hadley Wickham";"httr 1.2.0";"
    
    
    
    
    
      
    
    httr 1.2.0 is now available on CRAN. The httr package makes it easy to talk to web APIs from R. Learn more in the quick start vignette. Install the latest version with:
install.packages(""httr"")  There are a few small new features:
 New RETRY() function allows you to retry a request multiple times until it succeeds, if you you are trying to talk to an unreliable service. To avoid hammering the server, it uses exponential backoff with jitter, as described in https://www.
    Read more →
  "
31;"Hadley Wickham";"tibble 1.1";"
    
    
    
    
    
      
    
    We’re proud to announce version 1.1 of the tibble package. Tibbles are a modern reimagining of the data frame, keeping what time has shown to be effective, and throwing out what is not. Grab the latest version with:
install.packages(""tibble"")  There are three major new features:
 A more consistent naming scheme
 Changes to how columns are extracted
 Tweaks to the output
  There are many other small improvements and bug fixes: please see the release notes for a complete list.
    Read more →
  "
31;"Hadley Wickham";"xml2 1.0.0";"
    
    
    
    
    
      
    
    We are pleased to announced that xml2 1.0.0 is now available on CRAN. Xml2 is a wrapper around the comprehensive libxml2 C library, and makes it easy to work with XML and HTML files in R. Install the latest version with:
install.packages(""xml2"")  There are three major improvements in 1.0.0:
 You can now modify and create XML documents.
 xml_find_first() replaces xml_find_one(), and provides better semantics for missing nodes.
    Read more →
  "
31;"Roger Oberg";"Join us at rstudio::conf 2017!";"
    
    
    
    
    
      
    
    Following our initial and very gratifying Shiny Developer Conference this past January, which sold out in a few days, RStudio is very excited to announce a new and bigger conference today!
rstudio::conf, the conference about all things R and RStudio, will take place January 13 and 14, 2017 in Orlando, Florida. The conference will feature talks and tutorials from popular RStudio data scientists and developers like Hadley Wickham, Yihui Xie, Joe Cheng, Winston Chang, Garrett Grolemund, and J.
    Read more →
  "
31;"Roger Oberg";"See RStudio at UseR! 2016";"
    
    
    
    
    
      
    
    UseR! 2016 has arrived and the RStudio team is at Stanford to share our newest products and latest enhancements to Shiny, R Markdown, dplyr, and more. Here’s a quick snapshot of RStudio related sessions. We hope to see you in as many of them as you can attend!
Monday June 27
Morning Tutorials
 Dynamic Documents with R Markdown -Karl Broman, Ian Lyttle, Yihui Xie
 Using Git and Github with RStudio and R Markdown - Jenny Bryan
    Read more →
  "
32;"RStudio Team";"Secure HTTPS Connections for R";"
    
    
    
    
    
      
    
    Traditionally, the mechanisms for obtaining R and related software have used standard HTTP connections. This isn’t ideal though, as without a secure (HTTPS) connection there is less assurance that you are downloading code from a legitimate source rather than from another server posing as one.
Recently there have been a number of changes that make it easier to use HTTPS for installing R, RStudio, and packages from CRAN:
 Downloads of R from the main CRAN website now use HTTPS;
    Read more →
  "
32;"Roger Oberg";"JSM 2015 | Check out these talks and visit RStudio!";"
    
    
    
    
    
      
    
    The Joint Statistics Meetings starting August 8 is the biggest meetup for statisticians in the world. Navigating the sheer quantity of interesting talks is challenging - there can be up to 50 sessions going on at a time!
To prepare for Seattle, we asked RStudio’s Chief Data Scientist Hadley Wickham for his top session picks. Here are 9 talks, admittedly biased towards R, graphics, and education, that really interested him and might interest you, too.
    Read more →
  "
32;"Garrett Grolemund";"New R Markdown articles section, plus .Rmd to .docx super powers!";"
    
    
    
    
    
      
        
          
      
    
    We’ve added a new articles section to the R Markdown development center at rmarkdown.rstudio.com/articles.html. Here you can find expert advice and tips on how to use R Markdown efficiently.
In one of the first articles, Richard Layton of graphdoctor.com explains the best tips for using R Markdown to generate Microsoft Word documents. You’ll learn how to
 set Word styles
 tweak margins
 handle relative paths
 make better tables
    Read more →
  "
32;"Garrett Grolemund";"Article Spotlight: Persistent data storage in Shiny apps";"
    
    
    
    
    
      
        
          
      
    
    The articles section on shiny.rstudio.com has lots of great advice for Shiny developers.
A recent article by Dean Attali demonstrates how to save data from a Shiny app to persistent storage structures, like local files, servers, databases, and more. When you do this, your data remains after the app has closed, which opens new doors for data collection and analysis.

Read Dean’s article and more at shiny.rstudio.com/articles
    Read more →
  "
32;"Garrett Grolemund";"Spark 1.4 for RStudio";"
    
    
    
    
    
      
        
          
      
    
    Today’s guest post is written by Vincent Warmerdam of GoDataDriven and is reposted with Vincent’s permission from blog.godatadriven.com. You can learn more about how to use SparkR with RStudio at the 2015 EARL Conference in Boston November 2-4, where Vincent will be speaking live.
This document contains a tutorial on how to provision a spark cluster with RStudio. You will need a machine that can run bash scripts and a functioning account on AWS.
    Read more →
  "
32;"RStudio Team";"Accelerating R: RStudio and the new R Consortium";"
    
    
    
    
    
      
    
    To paraphrase Yogi Berra, “Predicting is hard, especially about the future”. In 1993, when Ross Ihaka and Robert Gentleman first started working on R, who would have predicted that it would be used by millions in a world that increasingly rewards data literacy? It’s impossible to know where R will go in the next 20 years, but at RStudio we’re working hard to make sure the future is bright.
Today, we’re excited to announce our participation in the R Consortium, a new 501©6 nonprofit organization.
    Read more →
  "
32;"Yihui Xie";"DT: An R interface to the DataTables library";"
    
    
    
    
    
      
        
          
      
    
    We are happy to announce a new package DT is available on CRAN now. DT is an interface to the JavaScript library DataTables based on the htmlwidgets framework, to present rectangular R data objects (such as data frames and matrices) as HTML tables. You can filter, search, and sort the data in the table. See http://rstudio.github.io/DT/ for the full documentation and examples of this package. To install the package, run
    Read more →
  "
32;"Yihui Xie";"Leaflet: Interactive web maps with R";"
    
    
    
    
    
      
        
          
      
    
    We are excited to announce that a new package leaflet has been released on CRAN. The R package leaflet is an interface to the JavaScript library Leaflet to create interactive web maps. It was developed on top of the htmlwidgets framework, which means the maps can be rendered in R Markdown (v2) documents, Shiny apps, and RStudio IDE / the R console. Please see http://rstudio.github.io/leaflet for the full documentation. To install the package, run
    Read more →
  "
32;"Tareef Kawaf";"RStudio adds custom domains, bigger data and package support to shinyapps.io";"
    
    
    
    
    
      
    
    It’s time to share “What’s New” in shinyapps.io!
 **Custom Domains - host your shiny applications on your own domain (Professional Plan only). Learn more.**
 Bigger applications – include up to 1GB of data with your application bundles!
 Bigger packages – until nowshinyapps.io could only support installation of packages under 100MB; now it’s 1GB! (attention users of BioConductor packages especially)
 Better locale detection – the newest shinyapps package now detects and maps your locale appropriately if it varies from the locale ofshinyapps.
    Read more →
  "
32;"Joe Cheng";"d3heatmap: Interactive heat maps";"
    
    
    
    
    
      
        
          
      
    
    We’re pleased to announce d3heatmap, our new package for generating interactive heat maps using d3.js and htmlwidgets. Tal Galili, author of dendextend, collaborated with us on this package.
d3heatmap is designed to have a familiar feature set and API for anyone who has used heatmap or heatmap.2 to create static heatmaps. You can specify dendrogram, clustering, and scaling options in the same way.
d3heatmap includes the following features:
 Shows the row/column/value under the mouse cursor
    Read more →
  "
33;"Hadley Wickham";"dplyr 0.5.0";"
    
    
    
    
    
      
    
    I’m very pleased to announce that dplyr 0.5.0 is now available from CRAN. Get the latest version with:
install.packages(""dplyr"")  dplyr 0.5.0 is a big release with a heap of new features, a whole bunch of minor improvements, and many bug fixes, both from me and from the broader dplyr community. In this blog post, I’ll highlight the most important changes:
 Some breaking changes to single table verbs.
    Read more →
  "
33;"Hadley Wickham";"tidyr 0.5.0";"
    
    
    
    
    
      
    
    I’m pleased to announce tidyr 0.5.0. tidyr makes it easy to “tidy” your data, storing it in a consistent form so that it’s easy to manipulate, visualise and model. Tidy data has a simple convention: put variables in the columns and observations in the rows. You can learn more about it in the tidy data vignette. Install it with:
install.packages(""tidyr"")  This release has three useful new features:
 separate_rows() separates values that contain multiple values separated by a delimited into multiple rows.
    Read more →
  "
33;"Winston Chang";"Profiling with RStudio and profvis";"
    
    
    
    
    
      
        
          
      
    
    “How can I make my code faster?” If you write R code, then you’ve probably asked yourself this question. A profiler is an important tool for doing this: it records how the computer spends its time, and once you know that, you can focus on the slow parts to make them faster.
The preview releases of RStudio now have integrated support for profiling R code and for visualizing profiling data. R itself has long had a built-in profiler, and now it’s easier than ever to use the profiler and interpret the results.
    Read more →
  "
33;"RStudio Team";"flexdashboard: Easy interactive dashboards for R";"
    
    
    
    
    
      
        
          
      
    
    Today we’re excited to announce flexdashboard, a new package that enables you to easily create flexible, attractive, interactive dashboards with R. Authoring and customization of dashboards is done using R Markdown and you can optionally include Shiny components for additional interactivity.
Highlights of the flexdashboard package include:
 Support for a wide variety of components including interactive htmlwidgets; base, lattice, and grid graphics; tabular data; gauges; and value boxes.
    Read more →
  "
33;"Garrett Grolemund";"Shiny JavaScript Tutorials";"
    
    
    
    
    
      
        
          
      
    
    We are happy to announce a new series of tutorials that will take your Shiny apps to the next level. In the tutorials, Herman Sontrop and Erwin Schuijtvlot of FRISS will teach you how to create custom JavaScript widgets and embed them into your Shiny apps.
The JavaScript language is a powerful tool when combined with Shiny. You can use JavaScript code to create highly sophisticated actions, and the code can be run by your user’s web browser.
    Read more →
  "
33;"Joe Cheng";"ShinyDevCon videos now available";"
    
    
    
    
    
      
    
    This past January, we held the first ever Shiny Developer Conference. It was a chance to gather together a group of intermediate to advanced Shiny users, and take their skills to the next level.
It was an exciting event for me in particular, as I’ve been dying to share some of these intermediate and advanced Shiny concepts for years now. There are many concepts that aren’t strictly required to be productive with Shiny, but make a huge difference in helping you write efficient, robust, maintainable apps—and also make Shiny app authoring a lot more satisfying.
    Read more →
  "
33;"Roger Oberg";"Register now for Hadley Wickham's Master R in Amsterdam";"
    
    
    
    
    
      
    
    On May 19 and 20, 2016, Hadley Wickham will teach his two day Master R Developer Workshop in the centrally located European city of Amsterdam.
This is the first time we’ve offered Hadley’s workshop in Europe. It’s a rare chance to learn from Hadley in person. Only 3 public Master R Developer Workshop classes are offered per year and no future classes in Europe are planned at this time for 2016 or 2017.
    Read more →
  "
33;"Hadley Wickham";"testthat 1.0.0";"
    
    
    
    
    
      
    
    testthat 1.0.0 is now available on CRAN. Testthat makes it easy to turn your existing informal tests into formal automated tests that you can rerun quickly and easily. Learn more at http://r-pkgs.had.co.nz/tests.html. Install the latest version with:
install.packages(""testthat"")  This version of testthat saw a major behind the scenes overhaul. This is the reason for the 1.0.0 release, and it will make it easier to add new expectations and reporters in the future.
    Read more →
  "
33;"Hadley Wickham";"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow";"
    
    
    
    
    
      
    
    Wes McKinney, Software Engineer, Cloudera Hadley Wickham, Chief Scientist, RStudio
This past January, we (Hadley and Wes) met and discussed some of the systems challenges facing the Python and R open source communities. In particular, we wanted to see if there were some opportunities to collaborate on tools for improving interoperability between Python, R, and external compute and storage systems.
One thing that struck us was that while R’s data frames and Python’s pandas data frames utilize very different internal memory representations, they share a very similar semantic model.
    Read more →
  "
33;"Roger Oberg";"RStudio at the Open Data Science Conference";"
    
    
    
    
    
      
    
    If you’re a data wrangler or data scientist, ODSC East in Boston from May 20-22 is a wonderful opportunity to get up-to-date on the latest open source tools and trends. R and RStudio will have a significant presence.
J.J. Allaire, RStudio founder and CEO, will talk about recent and upcoming improvements in R Markdown.
The creator of Shiny and CTO of RStudio,** Joe Cheng**, will review the progress made bridging modern web browsers and R, along with the newest updates to htmlwidgets and Shiny frameworks.
    Read more →
  "
34;"Hadley Wickham";"roxygen2 5.0.0";"
    
    
    
    
    
      
    
    roxygen2 5.0.0 is now available on CRAN. roxygen2 helps you document your packages by turning specially formatted inline comments in R’s standard Rd format. Learn more at http://r-pkgs.had.co.nz/man.html.
In this release:
 Roxygen records its version in a single place: the RoxygenNote field in your DESCRIPTION. This should make it easier to see what’s changed when you upgrade roxygen2, because only files with differences will be modified. Previously every Rd file was modified to update the version number.
    Read more →
  "
34;"Hadley Wickham";"readr 0.2.0";"
    
    
    
    
    
      
    
    readr 0.2.0 is now available on CRAN. readr makes it easy to read many types of tabular data, including csv, tsv and fixed width. Compared to base equivalents like read.csv(), readr is much faster and gives more convenient output: it never converts strings to factors, can parse date/times, and it doesn’t munge the column names.
This is a big release, so below I describe the new features divided into four main categories:
    Read more →
  "
34;"Hadley Wickham";"testthat 0.11.0";"
    
    
    
    
    
      
    
    testthat 0.11.0 is now available on CRAN. Testthat makes it easy to turn your existing informal tests into formal automated tests that you can rerun quickly and easily. Learn more at http://r-pkgs.had.co.nz/tests.html. Install the latest version with:
install.packages(""testthat"")  In this version:
 New expect_silent() ensures that code produces no output, messages, or warnings. expect_output(), expect_message(), expect_warning(), and expect_error() now accept NA as the second argument to indicate that there shouldn’t be any output, messages, warnings, or errors (i.
    Read more →
  "
34;"Hadley Wickham";"purrr 0.1.0";"
    
    
    
    
    
      
    
    Purrr is a new package that fills in the missing pieces in R’s functional programming tools: it’s designed to make your pure functions purrr. Like many of my recent packages, it works with magrittr to allow you to express complex operations by combining simple pieces in a standard way.
Install it with:
install.packages(""purrr"")  Purrr wouldn’t be possible without Lionel Henry. He wrote a lot of the package and his insightful comments helped me rapidly iterate towards a stable, useful, and understandable package.
    Read more →
  "
34;"Hadley Wickham";"rvest 0.3.0";"
    
    
    
    
    
      
    
    I’m pleased to announce rvest 0.3.0 is now available on CRAN. Rvest makes it easy to scrape (or harvest) data from html web pages, inspired by libraries like beautiful soup. It is designed to work with pipes so that you can express complex operations by composed simple pieces. Install it with:
install.packages(""rvest"")  What’s new The biggest change in this version is that rvest now uses the xml2 package instead of XML.
    Read more →
  "
34;"Roger Oberg";"Are you headed to Strata? It's next week!";"
    
    
    
    
    
      
    
    RStudio will again teach the new essentials for doing (big) data science in R at this year’s Strata NYC conference, September 29 2015 (http://strataconf.com/big-data-conference-ny-2015/public/schedule/detail/44154). You will learn from Garrett Grolemund, Yihui Xie, and Nathan Stephens who are all working on fascinating new ways to keep the R ecosystem apace of the challenges facing those who work with data.
Topics include:
 R Quickstart: Wrangle, transform, and visualize data Instructor: Garrett Grolemund (90 minutes)
    Read more →
  "
34;"Hadley Wickham";"devtools 1.9.1";"
    
    
    
    
    
      
    
    Devtools 1.9.1 is now available on CRAN. Devtools makes package building so easy a package can become your default way to organise code, data, and documentation. You can learn more about developing packages in R packages, my book about package development that’s freely available online..
Get the latest version of devtools with:
install.packages(""devtools"")  There are three major improvements that I contributed:
 check() is now much closer to what CRAN does - it passes on --as-cran to R CMD check, using an env var to turn off the incoming CRAN checks.
    Read more →
  "
34;"Hadley Wickham";"tidyr 0.3.0";"
    
    
    
    
    
      
    
    tidyr 0.3.0 is now available on CRAN. tidyr makes it easy to “tidy” your data, storing it in a consistent form so that it’s easy to manipulate, visualise and model. Tidy data has variables in columns and observations in rows, and is described in more detail in the tidy data vignette. Install tidyr with:
install.packages(""tidyr"")  tidyr contains four new verbs: fill(), replace() and complete(), and unnest(), and lots of smaller bug fixes and improvements.
    Read more →
  "
34;"Hadley Wickham";"dplyr 0.4.3";"
    
    
    
    
    
      
    
    dplyr 0.4.3 includes over 30 minor improvements and bug fixes, which are described in detail in the release notes. Here I wanted to draw your attention five small, but important, changes:
 mutate() no longer randomly crashes! (Sorry it took us so long to fix this - I know it’s been causing a lot of pain.)
 dplyr now has much better support for non-ASCII column names. It’s probably not perfect, but should be a lot better than previous versions.
    Read more →
  "
34;"Roger Oberg";"RStudio adds a new Starter Plan, More Active Hours, and a Performance Boost to shinyapps.io";"
    
    
    
    
    
      
    
    Five months ago we launched shinyapps.io. Since then, more than 25,000 accounts have been created and countless Shiny applications have been deployed. It’s incredibly exciting to see!
It’s also given us lots of data and feedback on how we can make shinyapps.io better. Today, we’re happy to tell you about some changes to our subscription Plans that we hope will make shinyapps.io an even better experience for Shiny developers and their application users.
    Read more →
  "
35;"Hadley Wickham";"tibble 1.0.0";"
    
    
    
    
    
      
    
    I’m pleased to announce tibble, a new package for manipulating and printing data frames in R. Tibbles are a modern reimagining of the data.frame, keeping what time has proven to be effective, and throwing out what is not. The name comes from dplyr: originally you created these objects with tbl_df(), which was most easily pronounced as “tibble diff”.
Install tibble with:
install.packages(""tibble"")  This package extracts out the tbl_df class associated functions from dplyr.
    Read more →
  "
35;"RStudio Team";"R Markdown Custom Formats";"
    
    
    
    
    
      
        
          
      
    
    The R Markdown package ships with a raft of output formats including HTML, PDF, MS Word, R package vignettes, as well as Beamer and HTML5 presentations. This isn’t the entire universe of available formats though (far from it!). R Markdown formats are fully extensible and as a result there are several R packages that provide additional formats. In this post we wanted to highlight a few of these packages, including:
    Read more →
  "
35;"RStudio Team";"R Markdown v0.9.5";"
    
    
    
    
    
      
        
          
      
    
    A new release of the rmarkdown package is now available on CRAN. This release features some long-requested enhancements to the HTML document format, including:
 The ability to have a floating (i.e. always visible) table of contents.
 Folding and unfolding for R code (to easily show and hide code for either an entire document or for individual chunks).
 Support for presenting content within tabbed sections (e.g. several plots could each have their own tab).
    Read more →
  "
